source,family,workload,operations_kind,operations,threads,implementation,throughput_total_mops_median,wall_time_ns_median,throughput_vs_new_delete,throughput_vs_lock_based,latency_speedup_vs_new_delete,latency_speedup_vs_lock_based
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,48,new/delete,2.8982081698105873,22612629.322264746,1.0,0.14389398711827958,1.0,0.1438937562372127
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,48,std::allocator,2.9323615984243028,22349222.016277537,1.0117843255600054,0.14558968070860862,1.0117859720483944,0.14558968402616299
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,48,std::deque + mutex,20.1412736407692,3253816.1715804115,6.949560714986713,1.0,6.949571865727608,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,64,mmap,2.9588036097704977,22149496.770998314,1.0369616869645193,0.1485677311376396,1.036962121491391,0.1485677083020064
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,64,new/delete,2.853339373059919,22968189.16162113,1.0,0.14327215075085314,1.0,0.14327206869266518
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,64,std::allocator,3.0155647925013165,21732579.32129147,1.056854582729648,0.15141782909857215,1.0568551860348732,0.15141782881178775
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,32768.0,64,std::deque + mutex,19.9155199255842,3290699.9753099103,6.979723517510226,1.0,6.979727515103543,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,1,mmap,26.497710360941788,4637381.856168322,1.2641154931133327,0.15902615332874875,1.2641154837277189,0.159026152583408
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,1,new/delete,20.961463177452067,5862186.208340365,1.0,0.1258003356458281,1.0,0.125800335990237
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,1,std::allocator,20.793597954437118,5909511.211862313,0.991991722066639,0.1247928915938662,0.9919917228641599,0.12479289203584538
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,1,std::deque + mutex,166.6248589071011,737464.9946465514,7.949104387251791,1.0,7.949104365489192,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,2,mmap,9.11942113213456,13474569.278846852,1.165933695900755,0.25195015221100914,1.1659313356661167,0.2519496974941191
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,2,new/delete,7.821560663524053,15710422.556811534,1.0,0.21609303607643165,1.0,0.21609308351780074
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,2,std::allocator,7.535397796072436,16307036.023818,0.9634135846077189,0.20818696649516014,0.9634137395578783,0.20818704568447735
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,2,std::deque + mutex,36.19533884820603,3394913.6536690155,4.627636402157366,1.0,4.627635386199784,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,4,mmap,4.669455985038271,26315743.37498513,1.0087358036814646,0.1149168299198123,1.008734122011755,0.11491667634325822
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,4,new/delete,4.629017794348833,26545588.288452283,1.0,0.11392163289972838,1.0,0.11392167057269335
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,4,std::allocator,4.480174231240827,27427517.93749676,0.9678455409504547,0.11025854441979675,0.9678450798554116,0.11025852835269029
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,4,std::deque + mutex,40.63335186235616,3024117.764155408,8.777964066580582,1.0,8.777961163779638,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,8,mmap,3.716942349208458,33059547.72499717,1.0140847550499024,0.14967529130652654,1.0140811836379495,0.14967476597074184
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,8,new/delete,3.665317253512553,33525065.28750041,1.0,0.1475964317195175,1.0,0.14759643348651189
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,8,std::allocator,3.630217933036425,33849207.61363281,0.990423933851158,0.14618303852603837,0.9904239316372696,0.14618303994934984
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,8,std::deque + mutex,24.83337307556242,4948180.0688375225,6.775231544217369,1.0,6.77523146310568,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,12,mmap,2.9570465825392245,41554979.25522411,0.9958017790948601,0.1465384633832817,0.9958042491731799,0.14653846793112826
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,12,new/delete,2.9695132551651486,41380624.91665551,1.0,0.1471562578613574,1.0,0.147155897409355
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,12,std::allocator,2.969522996474929,41380497.143517524,1.0000032804399048,0.1471567405986179,1.0000030877622748,0.14715635179178352
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,12,std::deque + mutex,20.179320256722363,6089402.994970358,6.795497619558562,1.0,6.795514264835899,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,16,mmap,3.0434156490344484,40376460.947909564,1.0073115835658302,0.1507764997787216,1.0072923658165616,0.15077362178943932
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,16,new/delete,3.0213249789711707,40670900.871519834,1.0,0.14968208669355385,1.0,0.14968208526748306
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,16,std::allocator,3.077323740447995,39931054.965270124,1.0185345045192369,0.15245637000582432,1.0185280831396313,0.15245540738783236
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,16,std::deque + mutex,20.18494694797227,6087705.252156183,6.680826156888856,1.0,6.680826220539299,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,24,mmap,2.945291367575501,41720831.41145559,1.00770167169827,0.14606261553079794,1.0077027808096302,0.14606261008086022
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,24,new/delete,2.9227810673488603,42042197.83101356,1.0,0.1449462868158589,1.0,0.14494612187485229
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,24,std::allocator,2.8603277260925912,42960142.071758926,0.9786322205402411,0.14184910652566665,0.97863265351376,0.14184900786691557
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,24,std::deque + mutex,20.16458049085444,6093853.530700742,6.8991074001806565,1.0,6.899115250999323,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,32,mmap,2.919039917769015,42096183.460074596,1.005204634068715,0.14414712063152538,1.0052014254434576,0.14414660709143184
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,32,new/delete,2.9039260453404077,42315143.61979628,1.0,0.14340077208763802,1.0,0.14340071894331002
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,32,std::allocator,2.8798300866068427,42669237.73785436,0.9917022822353796,0.14221087295362614,0.9917014191761869,0.14221069648696608
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,32,std::deque + mutex,20.250421270854112,6068022.017268205,6.9734631511527665,1.0,6.97346573551926,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,48,mmap,2.9068076626283457,42273179.15046708,1.0201657038060346,0.14539871615409905,1.0201664557226435,0.14539871984498004
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,48,new/delete,2.8493485438528534,43125679.34606035,1.0,0.14252460714141388,1.0,0.1425245057111642
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,48,std::allocator,2.8792137959489454,42678320.471063,1.010481431680418,0.14401846907394503,1.010482110590567,0.14401846334189455
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,48,std::deque + mutex,19.991976129607643,6146466.1322554145,7.016332267506573,1.0,7.01633726081162,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,64,mmap,2.912179090462497,42195438.13454625,1.0316207857735211,0.1461077272150085,1.03161740115388,0.1461069279849951
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,64,new/delete,2.8229162601438977,43529548.228909925,1.0,0.14162929753829578,1.0,0.14162898747304212
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,64,std::allocator,2.861333020863607,42945019.383592606,1.013608891366034,0.14355671526274216,1.0136110974848143,0.14355671342821322
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentPhasedPushBackPopFront,total_operations,61440.0,64,std::deque + mutex,19.93172535068598,6165045.840819466,7.060686011872687,1.0,7.060701469678597,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,1,mmap,35.79754214435659,28605.315997441983,1.2647011088820241,0.22141815108696727,1.2647011113679967,0.22141815011295582
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,1,new/delete,28.305140157583203,36177.17493299761,1.0,0.17507547793857586,1.0,0.1750754768242855
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,1,std::allocator,27.543824719119925,37177.12023663477,0.9731032796790686,0.1703665217734086,0.9731032070996235,0.170366507982208
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,1,std::deque + mutex,161.6739276731484,6333.736151550145,5.7118221910600395,1.0,5.711822227413665,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,2,mmap,11.270743336379766,181710.19957995732,0.9909659652181061,0.34455679208275675,0.9909616255361801,0.3445552752462064
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,2,new/delete,11.373491857411206,180067.8347522582,1.0,0.3476979070688081,1.0,0.34769789905817766
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,2,std::allocator,11.043151780613554,185454.30534654835,0.9709552632613532,0.3375991128934161,0.9709552680148097,0.33759910676821914
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,2,std::deque + mutex,32.71084359780295,62609.20783131529,2.8760598774674353,1.0,2.8760599437291323,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,4,mmap,5.056082888859967,810113.3627905636,0.8848742429081816,0.13066849979962275,0.8848741782849232,0.13066849095627942
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,4,new/delete,5.713899946101842,716848.3962169358,1.0,0.1476690059032281,1.0,0.1476690066937461
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,4,std::allocator,5.487924621941588,746372.8834210614,0.9604516483851945,0.14182894013515843,0.9604427118670259,0.14182762124765153
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,4,std::deque + mutex,38.69396906380159,105856.29061935986,6.7719017534074135,1.0,6.7719017171553215,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,8,mmap,4.505867850624391,1818075.823242005,0.9794465987229212,0.16729852838602519,0.9794458059085558,0.16729836933001985
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,8,new/delete,4.6004221736024125,1780706.7398981266,1.0,0.17080923922157887,1.0,0.17080921508957828
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,8,std::allocator,4.478802832917132,1829060.3015249716,0.9735634391593141,0.16629363037674633,0.9735637137897911,0.16629365379212904
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,8,std::deque + mutex,26.93309913777326,304161.1205467208,5.854484245449803,1.0,5.854485072573897,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,12,mmap,2.9538541046288387,4160473.8364602174,1.006453919125253,0.1576818843302656,1.0064084842937648,0.15766350158044673
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,12,new/delete,2.9349124172482175,4187136.167695792,1.0,0.15667074401907324,1.0,0.15665955130643122
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,12,std::allocator,3.0043015363341734,4090137.514214677,1.0236426540969885,0.160374856227034,1.0237152548402126,0.16037477248881662
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,12,std::deque + mutex,18.73299597588506,655954.8732901528,6.382812606533987,1.0,6.383268633547706,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,16,mmap,3.2586299986600875,5027917.195422375,1.0022633068702154,0.17333278874606708,1.002256172826569,0.17333150384452845
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,16,new/delete,3.25127137382278,5039261.045572926,1.0,0.17294136935665771,1.0,0.17294131834149534
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,16,std::allocator,3.2453758052490573,5048426.573332563,0.998186688253343,0.1726277727401203,0.99818447834657,0.17262733963327362
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,16,std::deque + mutex,18.799847520101853,871496.4486883241,5.782306476003991,1.0,5.782308181699927,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,24,mmap,3.185788774043276,7714311.257103215,0.9569652013133465,0.165998156566453,0.9569634911488805,0.16599704802373078
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,24,new/delete,3.32905394017575,7382314.232406601,1.0,0.1734631064312849,1.0,0.17346225802662896
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,24,std::allocator,3.198517851309666,7683559.241920447,0.960788833340684,0.16666141565576512,0.9607935593350677,0.16666142029970277
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,24,std::deque + mutex,19.191711763184124,1280552.8962153692,5.76491462982151,1.0,5.764942826043955,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,32,mmap,3.2283109010137605,10150203.597040046,1.0161076786212293,0.1636591853717957,1.0161073570565586,0.1636591213537489
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,32,new/delete,3.177134637339126,10313696.550574336,1.0,0.16106480525161185,1.0,0.1610647932201118
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,32,std::allocator,3.1577183149735033,10377113.100644538,0.9938887316459827,0.16008049500433172,0.9938888061202433,0.16008049504154076
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,32,std::deque + mutex,19.725815533541777,1661173.4022532357,6.208681024000385,1.0,6.208681487787316,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,48,mmap,3.2219654761997,15255284.666663568,0.9917430456417714,0.1633810031302385,0.9917430479734587,0.16338100148390663
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,48,new/delete,3.248790591835932,15129322.513019696,1.0,0.16474126422990168,1.0,0.16474126218253973
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,48,std::allocator,3.1932433890607936,15392513.692030039,0.9829021904598204,0.1619245494706904,0.9829013516391011,0.16192440926994983
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,48,std::deque + mutex,19.720563679189333,2492423.6867615785,6.070124596133171,1.0,6.070124671571116,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,64,mmap,3.243526211621467,20205339.838816963,0.9581226511855319,0.16506289631375773,0.958115337642033,0.16506151479012876
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,64,new/delete,3.385293320858341,19359046.001840137,1.0,0.17227741783321515,1.0,0.1722772909536684
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,64,std::allocator,3.341110713515682,19615033.928516112,0.9869486620050234,0.17002896702417206,0.9869494017900309,0.17002896924873012
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,512.0,64,std::deque + mutex,19.650244143638744,3335124.000644464,5.804591295697953,1.0,5.8045955706892105,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,1,mmap,35.5548676844428,115202.23353986582,1.2614448497753146,0.2159504969536068,1.2614448748185425,0.21595048798600647
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,1,new/delete,28.18582809290136,145321.26706651255,1.0,0.17119297525537588,1.0,0.17119296474772286
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,1,std::allocator,27.640134325032122,148190.49874915936,0.9806394275140466,0.16787858124885816,0.980638221027223,0.16787836440258305
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,1,std::deque + mutex,164.6436020570082,24877.978550011903,5.841361180318627,1.0,5.841361538855536,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,2,mmap,10.938539750648804,748919.8930089723,0.9885610489623093,0.33449200384641276,0.9885503849400348,0.33448849014230503
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,2,new/delete,11.065113036904467,740345.0485232692,1.0,0.33836251610108287,1.0,0.3383626117980774
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,2,std::allocator,11.095058492074624,738346.7165000184,1.0027062945557161,0.3392782247362656,1.0027064954425795,0.3392783886648483
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,2,std::deque + mutex,32.70194690714163,250505.08425010776,2.9554101072509424,1.0,2.9554092713906694,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,4,mmap,5.64281267739599,2903516.88020678,1.033641060505582,0.145284614448089,1.0336470190541813,0.14528460435684293
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,4,new/delete,5.459160721262308,3001211.5679992344,1.0,0.14055615628990817,1.0,0.14055533627889993
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,4,std::allocator,5.711206558056288,2868746.958676435,1.0461693380472044,0.14704554098427264,1.04617507616772,0.1470454896373576
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,4,std::deque + mutex,38.839712648390574,421836.3011842569,7.114594098158327,1.0,7.114635605266019,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,8,mmap,4.644873444962391,7054720.853313846,0.989944923230078,0.17099330509122745,0.9899383571941578,0.17099204185602263
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,8,new/delete,4.692052391972167,6983738.771992875,1.0,0.1727301197053425,1.0,0.17272998931032
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,8,std::allocator,4.627466437309371,7081224.549279543,0.9862350312257171,0.17035249500122032,0.9862332035076354,0.17035205069935652
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,8,std::deque + mutex,27.164066116414805,1206301.1234323967,5.789378260756629,1.0,5.789382631196942,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,12,mmap,3.032278613302509,16209628.075395294,1.0171224200138638,0.16220697718443342,1.0171437407095512,0.16220662292763297
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,12,new/delete,2.9812326949406716,16487521.736118132,1.0,0.15947635603413646,1.0,0.15947266491015216
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,12,std::allocator,2.9526095131583068,16647482.016664602,0.9903988770044888,0.15794520392497677,0.9903913228206918,0.1579403435541065
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,12,std::deque + mutex,18.69388521959035,2629309.029022817,6.270522006321405,1.0,6.27066714263166,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,16,mmap,3.290930617584195,19914126.73785299,1.0157204905653918,0.17510349870268047,1.015720347267247,0.17510347615579475
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,16,new/delete,3.2399962865298972,20227183.72569601,1.0,0.17239339004100496,1.0,0.1723933921643918
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,16,std::allocator,3.2401204316799124,20226459.321694322,1.0000383164482414,0.17239999554341162,1.0000358146717705,0.17239956637714757
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,16,std::deque + mutex,18.794202525742094,3487032.8164051156,5.800686440252397,1.0,5.800686368804755,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,24,mmap,3.270268767278716,30059975.494789153,1.017193519511358,0.17024468054329786,1.017205710654097,0.17024433596592164
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,24,new/delete,3.2149917439994073,30577178.735421743,1.0,0.16736705187138867,1.0,0.167364707239452
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,24,std::allocator,3.1871831290286936,30843611.678820238,0.9913503308297394,0.16591938224269934,0.9913618111207952,0.1659189792866048
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,24,std::deque + mutex,19.20922731237407,5117540.5672622565,5.974891645749001,1.0,5.9749753487112445,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,32,mmap,3.281401200371154,39944110.335933656,0.9982294746135123,0.16621553932873032,0.9982338966714531,0.1662147459646744
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,32,new/delete,3.2872213091500075,39873564.90971352,1.0,0.16651035013074975,1.0,0.16650881774192078
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,32,std::allocator,3.2037111809625123,40912598.01562804,0.9745955260283072,0.16228024227483567,0.9746035901822313,0.1622800915682748
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,32,std::deque + mutex,19.74184371463255,6639300.152272137,6.005632678177452,1.0,6.00568794831,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,48,mmap,3.208984147711132,61268001.42708078,0.9850393208824042,0.16238847391536748,0.9852399604371063,0.16238843677826734
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,48,new/delete,3.257721879403255,60363683.302077636,1.0,0.16485481388692066,1.0,0.1648212042741577
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,48,std::allocator,3.222774508926662,61006038.16963848,0.9892724511881921,0.16308632582408722,0.989470634598912,0.16308574158850772
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,48,std::deque + mutex,19.761157121185636,9949214.9762723,6.065943580427883,1.0,6.067180520879072,1.0
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,64,mmap,3.245474196321844,80772248.0156272,0.9841627130730586,0.16537875282830436,0.9841631204537302,0.16537859844577496
libVentra_deque_concurrent_deque_benchmark.json,deque,ConcurrentSteadyPushBackPopFront,operations_per_thread,2048.0,64,new/delete,3.297700830574871,79493067.65312229,1.0,0.1680400513365391,1.0,0.1680398249118807
