source,family,implementation,workload,operations_kind,operations,threads,n,expected_repetitions,reported_real_time_ns_mean,reported_real_time_ns_median,reported_real_time_ns_stddev,reported_real_time_ns_cv,reported_real_time_ns_q25,reported_real_time_ns_q75,reported_real_time_ns_ci95_low,reported_real_time_ns_ci95_high,wall_time_ns_mean,wall_time_ns_median,wall_time_ns_stddev,wall_time_ns_cv,wall_time_ns_q25,wall_time_ns_q75,wall_time_ns_ci95_low,wall_time_ns_ci95_high,cpu_time_ns_mean,cpu_time_ns_median,cpu_time_ns_stddev,cpu_time_ns_cv,cpu_time_ns_q25,cpu_time_ns_q75,cpu_time_ns_ci95_low,cpu_time_ns_ci95_high,ns_per_operation_mean,ns_per_operation_median,ns_per_operation_stddev,ns_per_operation_cv,ns_per_operation_q25,ns_per_operation_q75,ns_per_operation_ci95_low,ns_per_operation_ci95_high,throughput_total_mops_mean,throughput_total_mops_median,throughput_total_mops_stddev,throughput_total_mops_cv,throughput_total_mops_q25,throughput_total_mops_q75,throughput_total_mops_ci95_low,throughput_total_mops_ci95_high,throughput_per_thread_mops_mean,throughput_per_thread_mops_median,throughput_per_thread_mops_stddev,throughput_per_thread_mops_cv,throughput_per_thread_mops_q25,throughput_per_thread_mops_q75,throughput_per_thread_mops_ci95_low,throughput_per_thread_mops_ci95_high,effective_batch_items,logical_operations
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,4,30,30,2852002.0241665454,2863984.117707711,48460.90967635156,0.016991891753833355,2816419.5244779456,2888349.2734370483,2825741.835416314,2886208.360416731,11408008.096666181,11455936.470830845,193843.63870540625,0.016991891753833355,11265678.097911783,11553397.093748193,11302967.341665257,11544833.441666923,11351346.361111047,11385342.462499019,196998.47854374064,0.017354635501093,11194935.4729168,11480607.429166064,11236147.904166795,11472006.158333607,174.07238917032137,174.80371812180854,2.9578191941132514,0.016991891753833338,171.90060574206214,176.29084920880422,172.46959444679652,176.16017824809148,5.746349543222637,5.720711453384267,0.0982183412618089,0.017092301908026047,5.672444174105761,5.817316853545313,5.67665343664829,5.7981240603604975,1.4365873858056593,1.4301778633460667,0.024554585315452224,0.017092301908026047,1.4181110435264404,1.4543292133863281,1.4191633591620725,1.4495310150901244,32768.0,65536.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,8,30,30,3501924.5385818286,3502871.8173065316,83008.4807025497,0.023703674875919963,3434465.4564301562,3559746.355768731,3452124.6171862045,3553832.757813342,28015396.30865463,28022974.538452253,664067.8456203976,0.023703674875919963,27475723.65144125,28477970.846149847,27616996.937489636,28430662.062506735,27911861.272756226,27919845.30769173,675321.2321306433,0.02419477603200186,27364716.79567133,28387583.84615492,27506767.72596112,28324295.524038076,213.74051138805106,213.7983286930256,5.066435589755233,0.023703674875919976,209.62313576844218,217.26967503471258,210.70096540443143,216.90873765950576,4.681118291770975,4.677309656298204,0.11123718855665786,0.023762951846827664,4.602575411280255,4.770467902354363,4.610234942283152,4.746064402270115,0.5851397864713719,0.5846637070372755,0.013904648569582232,0.023762951846827664,0.5753219264100319,0.5963084877942953,0.576279367785394,0.5932580502837643,65536.0,131072.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,12,30,30,5256138.17675919,5440367.434722601,348059.9084174909,0.06621970289070604,4912389.805553769,5491578.684378043,5193080.349999314,5470088.515278349,63073658.12111029,65284409.21667121,4176718.901009891,0.06621970289070603,58948677.66664523,65898944.21253652,62316964.19999177,65641062.18334018,61996873.75444492,64686987.49999975,4716650.7094172705,0.07607884758994168,57530188.64166641,65187320.38749898,60654984.24999936,65122897.00833177,320.8092148900872,332.05367643570565,21.243890894622254,0.06621970289070607,299.8284793428814,335.1793630601833,316.9604705810128,333.8677072313445,3.131262667301683,3.0115617955275695,0.22130778475766813,0.07067685092939734,2.983482237437203,3.3352402655927764,2.995198953036178,3.1604439227351895,0.26093855560847357,0.2509634829606308,0.018442315396472352,0.07067685092939736,0.2486235197864336,0.27793668879939804,0.2495999127530148,0.2633703268945991,98304.0,196608.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,16,30,30,5069825.257519096,5034562.449706126,167778.6642819112,0.03309357931677771,4948686.162838723,5220929.821044162,5000604.617187321,5165102.175291203,81117204.12030554,80552999.19529802,2684458.628510579,0.03309357931677771,79178978.60541956,83534877.13670659,80009673.87499714,82641634.80465925,62859996.668750785,62831066.343751535,2228597.8975945315,0.035453356915343605,61378960.1210955,64766476.85547143,61698271.601562805,64071462.52343726,309.4375767528745,307.28530576819617,10.240396989862745,0.03309357931677771,302.0438331810743,318.66026739771496,305.2126841544996,315.25281831611346,3.2350879328697264,3.254316819457823,0.10691409929729134,0.033048282308188084,3.138140808625879,3.3107989071341564,3.172082202898751,3.2764066786685584,0.2021929958043579,0.20339480121611395,0.006682131206080709,0.033048282308188084,0.19613380053911744,0.20692493169588477,0.19825513768117195,0.2047754174167849,131072.0,262144.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,24,30,30,5041842.743711389,5077856.895543624,257662.9381422805,0.05110491366746007,4812415.344908193,5220610.9249141,4954374.906539798,5197053.966433885,121004225.84907332,121868565.49304695,6183910.5154147325,0.051104913667460075,115497968.27779661,125294662.1979384,118904997.75695516,124729295.19441323,66482718.536110714,66522263.833332725,2373395.3887959043,0.03569943349273198,64471263.11458364,68334758.68055312,64877010.50000021,67177914.72916707,307.7296596503533,309.92778903464495,15.726497689348175,0.05110491366746007,293.7265225163692,318.6408035225891,302.3910465417357,317.2030008809744,3.2579370561181675,3.2265807278561356,0.16889480536375662,0.05184102775914118,3.1383304095681797,3.404533301500705,3.152583668393049,3.307336493207151,0.13574737733825695,0.13444086366067232,0.007037283556823189,0.051841027759141164,0.13076376706534082,0.14185555422919605,0.13135765284971038,0.13780568721696462,196608.0,393216.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,32,30,30,5209865.000824671,5250113.600260657,206982.45266459495,0.03972894741645544,5102322.648111427,5345253.192219865,5168523.4069018075,5316985.891276863,166715680.02638948,168003635.20834103,6623438.485267038,0.03972894741645544,163274324.73956567,171048102.15103567,165392749.02085784,170143548.52085963,68573987.07951407,69176760.05208352,1839203.7038530996,0.02682071995785333,67876092.08593647,69775531.43750176,68534904.5833336,69650189.54166707,317.9849243667402,320.4415039221592,12.633206339391776,0.039728947416455426,311.4210600653948,326.2483637829507,315.46163372203415,324.5230646531289,3.149841837761744,3.1207008821280304,0.13153339067232495,0.04175872867502188,3.0651494744785284,3.2110940622362616,3.0814853849042545,3.1699576264491327,0.0984325574300545,0.09752190256650095,0.0041104184585101546,0.04175872867502188,0.09578592107745401,0.10034668944488317,0.09629641827825795,0.0990611758265354,262144.0,524288.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,48,30,30,5155398.583680514,5141065.482313658,258149.4800979061,0.05007362203090986,4982568.634439873,5361578.695258059,5048693.292426422,5311343.873155078,247459132.0166647,246771143.1510556,12391175.044699492,0.050073622030909856,239163294.45311388,257355777.37238678,242337278.03646827,254944505.91144377,68984660.42083323,69732553.81249958,3438448.409053818,0.0498436665206141,67750408.20312524,71632362.64583223,68425237.69791627,71479979.68229216,314.6605580859689,313.7857350044957,15.756193853631963,0.050073622030909856,304.11185512938675,327.24479341174674,308.1477839615736,324.1787031955004,3.1858574633989374,3.1868951226270514,0.16196338714768785,0.05083824025664094,3.0558483273924044,3.2883664136424144,3.0847544026649265,3.2452084738696083,0.06637203048747788,0.06639364838806358,0.003374237232243498,0.050838240256640944,0.06366350682067509,0.0685076336175503,0.06426571672218598,0.0676085098722835,393216.0,786432.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushBackPopFront,operations_per_thread,8192.0,64,30,30,4858312.196126277,4904846.377318473,337637.35328763135,0.06949684163089455,4714627.385742743,5018996.147155952,4790867.729859149,4978159.621215839,310931980.5520817,313910168.14838225,21608790.610408407,0.06949684163089455,301736152.6875355,321215753.4179809,306615534.71098554,318602215.7578137,68407128.06197952,68046467.89843604,1709009.507636006,0.02498291561206278,66892356.62890775,70101394.92578161,67384846.66406384,69085278.98437504,296.52784400184794,299.36806502187943,20.60774861374703,0.06949684163089455,287.7580191493373,306.3352140598115,292.41136046503595,303.84275031834954,3.389079061102012,3.3403739759792312,0.2501477627770342,0.07380995198609935,3.2644045002823048,3.475202645635772,3.291206604419717,3.4198640309980677,0.05295436032971894,0.05219334337467549,0.0039085587933911595,0.07380995198609935,0.05100632031691101,0.054300041338058935,0.051425103194058075,0.05343537548434481,524288.0,1048576.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,1,30,30,36446.48811657461,36204.173368529155,579.8061123034403,0.015908421970559198,36089.61170152662,36541.16423480002,36097.78394989484,36317.604434742214,36446.48811657461,36204.173368529155,579.8061123034403,0.015908421970559198,36089.61170152662,36541.16423480002,36097.78394989484,36317.604434742214,36359.14572610501,36117.40647978338,578.3441568559468,0.01590642863868799,36003.45240693885,36451.78619025939,36012.23184743371,36231.2134650701,35.592273551342394,35.355638055204246,0.5662169065463277,0.01590842197055918,35.24376142727209,35.68473069804689,35.25174213856918,35.46641058080294,28.102650035321563,28.284038372993727,0.43345206450538815,0.015423885788727838,28.023219505351577,28.373816327329994,28.195692312758176,28.367392356513697,28.102650035321563,28.284038372993727,0.43345206450538815,0.015423885788727838,28.023219505351577,28.373816327329994,28.195692312758176,28.367392356513697,512.0,1024.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,2,30,30,88760.7751149117,89261.61772214202,1604.4365356731591,0.018075963550295945,87924.72615542359,90047.06629850258,88495.68667009182,89789.66930539103,177521.5502298234,178523.23544428404,3208.8730713463183,0.018075963550295945,175849.45231084718,180094.13259700517,176991.37334018364,179579.33861078206,176729.70525196087,178070.59754851786,3725.6283268658526,0.021080940080527383,174552.90755871288,179657.18501019818,176566.08950458415,179135.55503066682,86.68044444815595,87.16954855677932,1.5668325543683181,0.01807596355029593,85.86399038615586,87.93658818213143,86.42156901376156,87.68522393104593,11.540328340457863,11.471898179275389,0.21182087578681227,0.018354839614416748,11.37183681853481,11.646384855193276,11.404434639846485,11.571193107107844,5.770164170228932,5.735949089637694,0.10591043789340614,0.018354839614416748,5.685918409267405,5.823192427596638,5.702217319923243,5.785596553553922,1024.0,2048.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,4,30,30,187905.0502609353,186173.03503398254,6402.209597230754,0.03407151424796882,184098.1720707019,195617.7113453908,185320.9052061314,191228.47436060198,751620.2010437412,744692.1401359302,25608.838388923017,0.03407151424796882,736392.6882828076,782470.8453815632,741283.6208245256,764913.8974424079,748874.9383785576,741983.9702504983,25924.218368818456,0.03461755366650248,732342.812369532,779138.9131002435,737161.7181628721,762498.7716597291,183.50102564544463,181.80960452537357,6.252157809795658,0.034071514247968816,179.78337116279482,191.0329212357332,180.9774464903627,186.74655699277537,5.455631668098959,5.500262868651516,0.18438297635061388,0.03379681539513884,5.23470549310785,5.562273996089589,5.357228434723872,5.525551355066353,1.3639079170247397,1.375065717162879,0.04609574408765347,0.03379681539513884,1.3086763732769624,1.3905684990223972,1.339307108680968,1.3813878387665883,2048.0,4096.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,8,30,30,221768.83240173658,221323.2506040771,6394.6434528964965,0.02883472570804058,216756.73975108517,227087.25837625205,218223.6788015919,225620.80247251882,1774150.6592138926,1770586.0048326168,51157.14762317197,0.02883472570804058,1734053.9180086814,1816698.0670100164,1745789.430412735,1804966.4197801505,1766749.377942433,1762790.796713953,50615.14094977339,0.028648738514751925,1727581.8843427317,1810946.2611146376,1737215.4326675376,1795764.2960696295,216.57112539232088,216.135986918044,6.244768996969236,0.028834725708040583,211.67650366316914,221.76490075805864,213.10906132967958,220.33281491456916,4.621146312765109,4.626935282835273,0.13372125535275384,0.028936814872831926,4.509293981515476,4.724203224501359,4.538589804282822,4.692436247110828,0.5776432890956387,0.5783669103544091,0.01671515691909423,0.028936814872831926,0.5636617476894344,0.5905254030626699,0.5673237255353527,0.5865545308888535,4096.0,8192.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,12,30,30,348178.7626274896,351137.12132648786,9664.14919456719,0.027756285655212966,340463.20877361926,354669.8439765526,341969.217215169,354342.92172405694,4178145.1515298756,4213645.455917855,115969.79033480624,0.027756285655212955,4085558.505283431,4256038.127718631,4103630.6065820283,4252115.060688684,4116859.417673098,4142038.125000027,138195.1411285449,0.03356809818068905,4006948.5532910186,4223171.314311614,4032737.321859805,4211350.363828449,340.01832287840784,342.9073450453983,9.437645697819526,0.02775628565521298,332.48360231798756,346.35726950835215,333.9543136866885,346.03800949614936,2.9432195436173356,2.916257933727465,0.08208129592618262,0.027888268173600596,2.8871924407315155,3.0076733505445565,2.8898559551053795,2.994424737448481,0.24526829530144456,0.2430214944772887,0.0068401079938485545,0.027888268173600617,0.24059937006095963,0.250639445878713,0.24082132959211497,0.2495353947873734,6144.0,12288.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,16,30,30,313875.1815913412,311817.50900021684,9887.258187972393,0.03150060523372438,306521.15723980934,319854.7768158152,308773.4137194095,317069.64582447964,5022002.905461459,4989080.1440034695,158196.1310075583,0.03150060523372438,4904338.515836949,5117676.429053043,4940374.619510552,5073114.333191674,3898976.740146402,3870523.5485642212,130955.88524581623,0.03358724454480819,3810539.797930675,3978827.628589624,3833202.369932498,3955718.458614922,306.51873202279415,304.50928613302426,9.655525574191788,0.031500605233724374,299.3370676170013,312.35818048419446,301.53653683536083,309.6383260004684,3.265517753753504,3.2839724384683793,0.10103586097469568,0.03094022712280814,3.201455394552936,3.3407307179027863,3.22957438213858,3.3163536339363087,0.204094859609594,0.2052482774042737,0.00631474131091848,0.03094022712280814,0.2000909621595585,0.20879566986892414,0.20184839888366124,0.2072721021210193,8192.0,16384.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,24,30,30,312451.81000888627,309609.9510053201,18963.80436677496,0.060693533400352585,303341.4021419356,324082.03468168573,305645.8568314232,317098.07669174817,7498843.44021327,7430638.824127683,455131.3048025991,0.0606935334003526,7280193.651406455,7777968.832360458,7335500.563954156,7610353.8406019565,4129178.7336240364,4145707.2088178056,125503.63345262787,0.030394333001535562,4084382.232315752,4207954.135174528,4098050.2151163747,4203734.643895349,305.128720711803,302.35346777863293,18.519340201928667,0.06069353340035257,296.231838029234,316.4863619938337,298.4822820619367,309.66609051928526,3.289760349742632,3.307389252207943,0.21393306354619107,0.06502998419411544,3.1596956637204263,3.3757352833964123,3.229284840874686,3.3502851164376266,0.13707334790594303,0.1378078855086643,0.008913877647757962,0.06502998419411544,0.1316539859883511,0.14065563680818383,0.13455353503644527,0.1395952131849011,12288.0,24576.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,32,30,30,324838.0555290914,332116.9315400444,22998.317078967193,0.07079933119753434,314208.79504399677,338643.35416186776,323644.4535989774,335836.77289180073,10394817.776930925,10627741.80928142,735946.1465269502,0.07079933119753434,10054681.441407897,10836587.333179768,10356622.515167277,10746776.732537623,4369803.829718132,4399236.90624994,128282.3354389264,0.029356543322724186,4329195.884880554,4458085.369944964,4350194.499540526,4438559.463235317,317.22466360262837,324.3329409570746,22.4592940224289,0.07079933119753433,306.8445264101531,330.7064005486989,316.0590367177514,327.96559852714915,3.168849612146189,3.083257833514068,0.24203317827728796,0.07637887811071112,3.023834053798911,3.259802361975907,3.049224618189969,3.1639661212215198,0.09902655037956841,0.09635180729731463,0.007563536821165249,0.07637887811071112,0.09449481418121597,0.1018688238117471,0.09528826931843654,0.09887394128817249,16384.0,32768.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,48,30,30,311985.93978391454,316646.5157434088,19665.958994280874,0.06303476050203342,309538.16304652835,326277.5414990055,311421.2580294869,321994.54695390305,14975325.109627895,15199032.755683623,943966.031725482,0.06303476050203344,14857831.82623336,15661321.991952265,14948220.385415372,15455738.253787344,4317636.364488658,4325616.558238566,69067.49397055013,0.015996598170844308,4273119.77698868,4375160.0215435885,4280124.218750146,4362649.582859952,304.67376932022904,309.2251130306727,19.205038080352427,0.06303476050203347,302.28336235012534,318.6304116201226,304.1223222944208,314.44779975967094,3.2959556774699212,3.233890024142284,0.22632293766195194,0.06866686321330769,3.138443275035361,3.3081546948995135,3.180346256011557,3.288174983444109,0.06866574328062337,0.06737270883629758,0.004715061201290665,0.06866686321330767,0.06538423489657001,0.0689198894770732,0.06625721366690743,0.06850364548841895,24576.0,49152.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,512.0,64,30,30,309728.7821375232,312836.04587695847,18158.811952474847,0.05862810626495837,301393.7237979883,317464.5568021919,304914.3819508526,316175.92585302517,19822642.056801483,20021506.93612534,1162163.9649583902,0.05862810626495837,19289198.323071253,20317731.63534028,19514520.444854565,20235259.25459361,4317318.67509192,4317793.829044128,140507.53010372457,0.032545091219316355,4212165.3940717215,4380098.660156349,4241087.327665437,4364454.901194903,302.4695138061749,305.5039510517172,17.733214797338714,0.05862810626495837,294.32980839647297,310.0239812521405,297.76795112387947,308.7655525908449,3.3180286954075466,3.2732831239239157,0.21130756010617566,0.06368466927324785,3.225559606994168,3.397566103432177,3.2387078412724026,3.358319779632608,0.051844198365742916,0.05114504881131118,0.0033016806266589946,0.06368466927324785,0.05039936885928387,0.053086970366127764,0.05060481001988129,0.0524737465567595,32768.0,65536.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,1,30,30,148333.93637890014,148592.16282464983,2243.169989766809,0.015122432833150987,146971.7050503798,149627.96427095827,147520.69446773175,149216.94803012436,148333.93637890014,148592.16282464983,2243.169989766809,0.015122432833150987,146971.7050503798,149627.96427095827,147520.69446773175,149216.94803012436,146111.09938530752,145946.38243923744,1647.7585607089454,0.01127743592130304,144906.71081309178,147066.15632859574,145149.2196144297,146524.08759425007,36.214339936254916,36.277383502111775,0.5476489232829123,0.015122432833150984,35.88176392831538,36.53026471458942,36.01579454778607,36.42991895266708,27.619488143709088,27.565386079991086,0.41854067928635685,0.015153817373754923,27.374587222334412,27.869320496350138,27.44999643909957,27.76561739378071,27.619488143709088,27.565386079991086,0.41854067928635685,0.015153817373754923,27.374587222334412,27.869320496350138,27.44999643909957,27.76561739378071,2048.0,4096.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,2,30,30,343040.8434775537,342113.7055290466,7158.327913179657,0.020867275863167153,336339.6137015247,348527.86346146575,337098.28413464036,347158.44374991674,686081.6869551074,684227.4110580932,14316.655826359314,0.020867275863167153,672679.2274030494,697055.7269229315,674196.5682692807,694316.8874998335,680496.6146154212,682054.5153846992,15145.215496806417,0.022256121737454417,665540.8985577571,689618.4800479684,667097.7975961299,687020.5028846221,83.75020592713713,83.52385388892739,1.747638650678626,0.020867275863167136,82.1141635013488,85.08981041539691,82.2993857750587,84.75547943113202,11.945208335653291,11.972645908416563,0.24495160135035823,0.020506264475877112,11.752288750894133,12.178170407418554,11.798741766353206,12.15076136839771,5.9726041678266455,5.986322954208282,0.12247580067517912,0.020506264475877112,5.876144375447066,6.089085203709277,5.899370883176603,6.075380684198855,4096.0,8192.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,4,30,30,706676.3133546539,704369.346687986,9623.94635547063,0.01361860610522648,699624.4110583472,709313.2597487606,701866.543803372,705142.1287189118,2826705.2534186156,2817477.386751944,38495.78542188252,0.01361860610522648,2798497.644233389,2837253.0389950424,2807466.175213488,2820568.514875647,2817239.581267775,2805687.908119837,39320.78039972381,0.013957201461023494,2790208.47275628,2831067.976495495,2793351.517093902,2814015.0566236987,172.52839681510105,171.9651725312466,2.3495962781910693,0.013618606105226465,170.8067409810418,173.17218255584976,171.3541366707451,172.15384001926557,5.79717157957423,5.815131018140784,0.07781279377935062,0.013422544548020008,5.774618650918407,5.854575923607385,5.808759754837873,5.835879358029045,1.4492928948935575,1.453782754535196,0.019453198444837654,0.013422544548020008,1.4436546627296019,1.4636439809018462,1.4521899387094683,1.4589698395072612,8192.0,16384.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,8,30,30,895592.0087083674,896681.1482814308,6687.515205977564,0.007467144794673159,891177.0544535357,900776.3948438452,893220.1223433367,898620.9579684612,7164736.069666939,7173449.186251447,53500.12164782051,0.007467144794673159,7129416.435628286,7206211.158750761,7145760.978746694,7188967.66374769,7136300.925916625,7143242.566249899,53670.303439794974,0.007520745551085525,7097705.9837498255,7180208.538749875,7122361.0824998915,7157237.481250056,218.65039275106625,218.9162959671462,1.6326941420843644,0.00746714479467315,217.57252305994527,219.91611202242314,218.0713189314787,219.38988231651885,4.573758233201792,4.5679560157481,0.03423707482241923,0.007485545382326007,4.547192324344226,4.596170782059358,4.558095646425995,4.585656391864527,0.571719779150224,0.5709945019685125,0.004279634352802404,0.007485545382326007,0.5683990405430283,0.5745213477574197,0.5697619558032494,0.5732070489830658,16384.0,32768.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,12,30,30,1342806.852061412,1378496.1049934519,78217.76054720559,0.05824944996901786,1282330.23321742,1406708.8806222852,1308117.5770505778,1405601.8940147813,16113682.224736948,16541953.259921424,938613.126566467,0.05824944996901785,15387962.798609043,16880506.56746742,15697410.924606934,16867222.728177376,15796752.979497196,16169373.728174355,1100579.2988451407,0.06967123561871205,15045261.69444415,16743887.83730118,15290238.563491724,16678471.001984004,327.8337041165557,336.546900633167,19.096132946095125,0.05824944996901789,313.0689045940967,343.4347853081751,319.36464283461373,343.1645249059525,3.060779425709128,2.971531412370644,0.18589375746287579,0.06073412409318176,2.911761082233765,3.1942285118245852,2.914054274563687,3.131782165555969,0.2550649521424274,0.24762761769755365,0.015491146455239647,0.060734124093181734,0.24264675685281376,0.26618570931871544,0.2428378562136406,0.2609818471296641,24576.0,49152.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,16,30,30,1265608.3476779507,1258172.658962763,42600.540642026455,0.0336601293126637,1237243.377604052,1281500.5772570665,1247696.9726557108,1274591.632052729,20249733.562847212,20130762.543404207,681608.6502724233,0.0336601293126637,19795894.04166483,20504009.236113064,19963151.562491372,20393466.112843663,15715552.621875016,15588669.508680865,565544.2125649116,0.03598627589956405,15381095.379340436,15946218.407985855,15516762.725694664,15844440.579861086,308.9864130073122,307.1710593170808,10.40052261768224,0.0336601293126637,302.06137148536425,312.866351869401,304.6135187147732,311.17959766912327,3.239885378821423,3.2555157100059597,0.10756926344942923,0.033201564522186845,3.1962642461630772,3.310590524165831,3.213586187930132,3.282848391690575,0.20249283617633893,0.20346973187537248,0.006723078965589327,0.033201564522186845,0.19976651538519233,0.20691190776036444,0.20084913674563326,0.20517802448066094,32768.0,65536.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,24,30,30,1274307.9357416576,1289957.3301279484,88429.12621252694,0.06939384408766196,1240365.376302024,1324136.9905517558,1252939.0257077976,1315318.6627270514,30583390.45779979,30958975.923070762,2122299.029100647,0.06939384408766197,29768769.031248573,31779287.773242135,30070536.616987146,31567647.905449234,16618722.227884468,16940373.035256125,1218172.7199486857,0.07330122636653257,16618686.70352548,17146840.330929182,16713017.985577181,17077931.147435945,311.11033587442813,314.93098880076866,21.589142141730214,0.06939384408766197,302.8235781987363,323.2756324589247,305.8933168231928,321.12272039234654,3.2316218384368454,3.175302036827776,0.2605477649776397,0.08062445979250722,3.0933516056003105,3.3022560122919433,3.1140832051960174,3.2691944514517894,0.13465090993486853,0.13230425153449066,0.010856156874068323,0.08062445979250725,0.12888965023334628,0.1375940005121643,0.1297534668831674,0.1362164354771579,49152.0,98304.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,32,30,30,1276189.151602306,1289893.453504535,62097.71975593711,0.04865871150680992,1243837.7592230616,1318766.7414009674,1252531.4097223808,1308107.017741052,40838052.85127379,41276590.51214512,1987127.0321899876,0.04865871150680992,39802808.29513797,42200535.724830955,40081005.111116186,41859424.56771366,16984024.258564826,16829536.737847093,462604.6183770141,0.027237632926938888,16643972.56163204,17454518.034722444,16748791.85763887,17228101.66145847,311.5696170904067,314.91539392200565,15.160576112289332,0.048658711506809914,303.6713279353178,321.96453647484554,305.7938012017531,319.3620648781866,3.2172086552850687,3.1756495624539838,0.16314705963767476,0.050710748701258454,3.1059503212968522,3.293036204131876,3.1312906291676734,3.270181589173289,0.1005377704776584,0.09923904882668699,0.005098345613677336,0.050710748701258454,0.09706094754052663,0.10290738137912113,0.0978528321614898,0.10219317466166528,65536.0,131072.0
libVentra_deque_concurrent_deque_benchmark.json,deque,new/delete,ConcurrentSteadyPushFrontPopBack,operations_per_thread,2048.0,48,30,30,1252961.0146966234,1255192.0018445365,81423.7995955889,0.06498510220232499,1205591.314271892,1303214.1988751683,1227608.483941018,1292643.1583477121,60142128.705437906,60249216.088537745,3908342.380588267,0.064985102202325,57868383.08505082,62554281.54600809,58925207.22916888,62046871.600690186,17092541.520138886,17055522.633680716,451883.01263626677,0.026437438347237375,16825577.07899302,17508376.601562202,16847232.168402657,17332650.4479172,305.89868522866783,306.4433598253263,19.878857323141826,0.064985102202325,294.3338169609111,318.16752902225795,299.7091025246626,315.58670858098446,3.2829511683624397,3.2633010684913666,0.2220912776814542,0.06764988764430357,3.142998411749417,3.3975160414299457,3.168718344520956,3.3365717473062553,0.06839481600755083,0.06798543892690348,0.004626901618363629,0.06764988764430356,0.06547913357811286,0.07078158419645719,0.06601496551085324,0.06951191140221366,98304.0,196608.0
